id,content,score,translated,small_keywords,aggregate_tags,big_label
8a7c096a-a8eb-46e7-93bb-f95375284418,"I just want my old account back. My old phone is locked. So unable to transfer. Loss of followers, family videos, and the fun I was having. When I added thus app, I was having a blast. Actually got me thru some rough nights, and other moments. Any suggestions? As for now, with starting over, It's like when I first open it, I'm flooded with videos of sales pitches. And hardly ANY of my regular interests. If anything like that pops up, it's really old videos, repeats. My old account,is priceless.",4,"I just want my old account back. My old phone is locked. So unable to transfer. Loss of followers, family videos, and the fun I was having. When I added thus app, I was having a blast. Actually got me thru some rough nights, and other moments. Any suggestions? As for now, with starting over, It's like when I first open it, I'm flooded with videos of sales pitches. And hardly ANY of my regular interests. If anything like that pops up, it's really old videos, repeats. My old account,is priceless.","['hardly', 'account', 'nights', 'some', 'pops', 'want', 'transfer', 'regular', 'suggestions', 'thru', 'now', 'moments', 'really', 'anything', 'pitches', 'loss', 'open', 'repeats', 'rough', 'thus', 'added', 'family', 'sales', 'locked', 'actually', 'interests', 'phone', 'over', 'videos', 'old', 'app', 'any', 'when', 'priceless', 'unable', 'just', 'other', 'like', 'first', 'flooded', 'got', 'blast', 'back', 'having', 'followers', 'fun', 'starting']",['account_issue'],Functionality
946f6b3b-a43a-4089-9320-09bde189c8ed,great time passing but for the love of God fix the damn app. all the time its freezing and wont close. even getting a new s25 ultra and still does the same thing.,3,great time passing but for the love of God fix the damn app. all the time its freezing and wont close. even getting a new s25 ultra and still does the same thing.,"['new', 'getting', 'ultra', 'freezing', 'wont', 'close', 'love', 'all', 'god', 'passing', 'great', 'time', 'app', 'its', 'fix', 'still', 'thing', 'damn', 'even', 'same']",[],other
02aa56c9-31b7-4e12-8e6f-8f2cd045b04d,My account @elitegamer_usa is suspended for a week without any reason. I have submitted an appeal but no human response yet. Please help me restore my account,1,My account @elitegamer_usa is suspended for a week without any reason. I have submitted an appeal but no human response yet. Please help me restore my account,"['restore', 'help', 'week', 'yet', 'account', 'response', 'human', 'suspended', 'submitted', 'reason', 'any', 'without', 'appeal', 'please']",['account_issue'],Functionality
759ad939-2865-4a63-b9e9-1bc662366e33,tiktok my account unfreeze please account please account freeze and my life and view,5,tiktok my account unfreeze please account please account freeze and my life and view,"['freeze', 'view', 'account', 'life', 'tiktok', 'please', 'unfreeze']","['performance_issue', 'account_issue']",Performance
1c1339fe-371b-4dfd-8dfb-a6fc7e400483,my name is Donna Morgan Brown you are letting these people bully a 66 year old woman I'm 66 years old make them stop,2,my name is Donna Morgan Brown you are letting these people bully a 66 year old woman I'm 66 years old make them stop,"['donna', 'them', 'stop', 'people', 'bully', 'old', 'make', 'brown', 'year', 'woman', 'morgan', 'years', 'letting', 'name', 'these']",[],other
e0489324-ee9d-49ec-8f89-54fb43227c31,this is best for time pass,5,this is best for time pass,"['best', 'pass', 'time']",[],other
3d4be94f-c42d-4c5c-8097-232c17e5f874,Tik tok bro its got absolute everything I would recommend,5,Tik tok bro its got absolute everything I would recommend,"['would', 'recommend', 'got', 'bro', 'absolute', 'its', 'tok', 'tik', 'everything']",[],other
48137ae4-b989-4ee3-8988-82003844108f,constantly freezing and forcing closed.,2,constantly freezing and forcing closed.,"['constantly', 'closed', 'freezing', 'forcing']",[],other
5ab6d517-a08c-4675-aa6b-cba3aad3d2e3,its my fav app i use it evt,5,its my fav app i use it evt,"['evt', 'its', 'app', 'fav', 'use']",[],other
775d7ac9-7c5e-47cf-bca5-b5878a68051c,Is a good App bro download it you will enjoy it,5,Is a good App bro download it you will enjoy it,"['will', 'good', 'bro', 'app', 'enjoy', 'download']",[],other
b12eea34-c09b-49fb-93f0-2cac121945bd,my profile view is very slow work please solve this problem,1,my profile view is very slow work please solve this problem,"['problem', 'view', 'profile', 'work', 'solve', 'very', 'please', 'slow']",[],other
92a8e37d-bf9d-40de-b39c-d1ffeb5930d8,"lagging, unable to stay in app, force closing on Infinix 8please try work on it thanks",1,"lagging, unable to stay in app, force closing on Infinix 8please try work on it thanks","['lagging', 'force', 'try', 'work', 'infinix', 'app', 'closing', 'thanks', 'stay', 'unable']",[],other
223e2291-30f8-4541-b7a6-7f56ab15b165,"Nice app but i would much like it if there was a search option for the comments in activity center, sometimes i want to search specific comments i made but its unproductive to scroll through all the comments i made so please make a search option for it, thanks",4,"Nice app but i would much like it if there was a search option for the comments in activity center, sometimes i want to search specific comments i made but its unproductive to scroll through all the comments i made so please make a search option for it, thanks","['would', 'nice', 'thanks', 'want', 'center', 'please', 'all', 'search', 'make', 'specific', 'app', 'its', 'comments', 'scroll', 'like', 'through', 'sometimes', 'there', 'activity', 'much', 'made', 'unproductive', 'option']",[],other
973c4bd3-9432-4593-8573-cb6faca30eb6,I love myself and everyone in my life on TikTok is the best to the moon,5,I love myself and everyone in my life on TikTok is the best to the moon,"['best', 'everyone', 'life', 'tiktok', 'moon', 'myself', 'love']",[],other
c73ac91a-802b-402d-a877-e4477106cf03,they took me out of my chanal,1,they took me out of my chanal,"['they', 'out', 'chanal', 'took']",[],other
cba345ca-7323-4739-9e8e-cba8aeb4424d,Hi tiktok I'm new using Tiktok application please check my new official account viral All video on tiktok For you page,5,Hi tiktok I'm new using Tiktok application please check my new official account viral All video on tiktok For you page,"['new', 'official', 'application', 'video', 'check', 'account', 'viral', 'using', 'tiktok', 'please', 'page', 'all']","['account_issue', 'content']",Functionality
e8bea49d-f033-41b4-a39f-58092c628a33,keep your accounts safe it's great if not it's a pain lol,5,keep your accounts safe it's great if not it's a pain lol,"['keep', 'lol', 'safe', 'great', 'pain', 'your', 'accounts']",[],other
16b180a5-5a53-488f-8aac-6a756299e2e2,keeps crashing again. I HAVE NOW UNINSTALLED PROBABLY FOR GOOD AS YOU HAVE DONE NOTHING TO SORT THE PROBLEM AS AGAIN TODAY SUNDAY 5 APRIL ITS STOPPED AND STARTED THEN I HAD TO TURN OFF MY TABLET TO GET IT TO STOP PLAYING ??? THIS IS UNACCEPTABLE,2,keeps crashing again. I HAVE NOW UNINSTALLED PROBABLY FOR GOOD AS YOU HAVE DONE NOTHING TO SORT THE PROBLEM AS AGAIN TODAY SUNDAY 5 APRIL ITS STOPPED AND STARTED THEN I HAD TO TURN OFF MY TABLET TO GET IT TO STOP PLAYING ??? THIS IS UNACCEPTABLE,"['keeps', 'sunday', 'stopped', 'get', 'then', 'now', 'done', 'sort', 'playing', 'off', 'uninstalled', 'stop', 'its', 'crashing', 'tablet', 'started', 'nothing', 'today', 'problem', 'good', 'unacceptable', 'turn', 'again', 'probably', 'april']",[],other
40002c6f-b789-42b2-8202-0a6279a358eb,Download ho jaaye Yahan per Download karna hai,5,Download ho jaaye Yahan per Download karna hai,"['per', 'karna', 'hai', 'jaaye', 'download', 'yahan']",[],other
bd5b29cc-aab8-4058-b7aa-60fdd5c09d6f,it's good but those ai videos keep on popping up on my fyp and when I say I'm not interested in it and it still pops up but it still a good app,4,it's good but those ai videos keep on popping up on my fyp and when I say I'm not interested in it and it still pops up but it still a good app,"['keep', 'good', 'interested', 'videos', 'say', 'app', 'popping', 'those', 'fyp', 'when', 'pops', 'still']",[],other
cd08eb57-d0fa-4ee4-b2da-3b2ffdda6d89,Reviewing tiktok on the play store and commenting on tiktoks is basically the same thing. They won't let you say what you want to say.,1,Reviewing tiktok on the play store and commenting on tiktoks is basically the same thing. They won't let you say what you want to say.,"['they', 'reviewing', 'play', 'thing', 'same', 'say', 'what', 'basically', 'want', 'tiktok', 'commenting', 'let', 'store', 'won', 'tiktoks']",[],other
40789869-fca5-4d87-bb96-e80cca27345c,not viral my video tiktok,5,not viral my video tiktok,"['viral', 'video', 'tiktok']",['content'],Content
7b67bb7d-e7c2-44c6-ac5a-2d434a86f5f9,I can make video but I don't too get followers and likes,3,I can make video but I don't too get followers and likes,"['video', 'don', 'likes', 'make', 'too', 'can', 'followers', 'get']",['content'],Content
0af00fcd-d406-4516-869b-c285317c6705,Good App For See Short Videos I,5,Good App For See Short Videos I,"['good', 'videos', 'app', 'see', 'short']",[],other
50ae3579-49b3-4adb-acac-765920fc63f6,"the app used to be fun and I have a lot of fun making content but it's gotten SOOOOOOOOOOOOOO laggy, practically unusable. the amount of times ive had to delete and reinstall the app is unbelievable. every other scroll is an ad, and there a stupid AI bot thats always on the corner of the screen and you can't get rid of it, and I'm always accidentally clicking it. fun app and great concept but ever since it got sold, nothings been the same. bring back old tiktok!!!",2,"the app used to be fun and I have a lot of fun making content but it's gotten SOOOOOOOOOOOOOO laggy, practically unusable. the amount of times ive had to delete and reinstall the app is unbelievable. every other scroll is an ad, and there a stupid AI bot thats always on the corner of the screen and you can't get rid of it, and I'm always accidentally clicking it. fun app and great concept but ever since it got sold, nothings been the same. bring back old tiktok!!!","['every', 'lot', 'concept', 'content', 'times', 'laggy', 'since', 'ive', 'rid', 'get', 'screen', 'unusable', 'ever', 'reinstall', 'been', 'clicking', 'bring', 'can', 'practically', 'delete', 'stupid', 'corner', 'old', 'great', 'app', 'amount', 'unbelievable', 'scroll', 'making', 'tiktok', 'always', 'gotten', 'other', 'sold', 'bot', 'accidentally', 'soooooooooooooo', 'got', 'there', 'back', 'same', 'fun', 'used', 'nothings', 'thats']",['content'],Content
e16e4527-df03-414c-9f2b-55d1719fe365,"Worst support for creators! My 'Repost' button is missing for months. I reported 10+ times but only get AI-generated excuses. They say it's 'testing' while everyone else has it. I am moving my business (Khan Collection) and vlogs to Instagram. Don't use this app if you want technical help!""",1,"Worst support for creators! My 'Repost' button is missing for months. I reported 10+ times but only get AI-generated excuses. They say it's 'testing' while everyone else has it. I am moving my business (Khan Collection) and vlogs to Instagram. Don't use this app if you want technical help!""","['testing', 'times', 'missing', 'want', 'get', 'moving', 'help', 'creators', 'don', 'say', 'only', 'business', 'khan', 'months', 'instagram', 'collection', 'app', 'button', 'use', 'everyone', 'worst', 'repost', 'they', 'excuses', 'support', 'reported', 'generated', 'while', 'else', 'vlogs', 'technical']",[],other
1998e23f-aa8c-421c-a78a-a639e1e6b8e1,I love it but like I don't think that teenage should be bad cuz it isn't that bad,5,I love it but like I don't think that teenage should be bad cuz it isn't that bad,"['like', 'think', 'should', 'don', 'teenage', 'bad', 'cuz', 'isn', 'love']",[],other
c80d834c-8d40-4a86-8495-05e3a9bfedff,its good but it got me logged out of a really famous account and doesn't let me log in W my new phone,4,its good but it got me logged out of a really famous account and doesn't let me log in W my new phone,"['new', 'good', 'really', 'phone', 'doesn', 'account', 'got', 'log', 'its', 'famous', 'logged', 'out', 'let']",['account_issue'],Functionality
f438a7fd-cb42-4c9b-bc4e-0b453315d5c2,we need more customization of chats and profile.,4,we need more customization of chats and profile.,"['profile', 'more', 'need', 'customization', 'chats']",[],other
5a6f1229-d744-4df1-9ca9-a64d207d4535,I love it soo much it is super fun but there is a problem if u tap forgot password and press email or phone resend and it never send if u do that again and never send pls soled this problem and fix it,4,I love it soo much it is super fun but there is a problem if u tap forgot password and press email or phone resend and it never send if u do that again and never send pls soled this problem and fix it,"['email', 'love', 'send', 'soled', 'tap', 'forgot', 'resend', 'password', 'phone', 'super', 'press', 'fix', 'soo', 'problem', 'never', 'there', 'pls', 'much', 'again', 'fun']",['account_issue'],Functionality
